Order ID,Product,Category,Price,Quantity,Customer Region,Order Date
1000359,Mouse,Office Supplies,732.39,8,West,2023-08-28
1003796,Printer,Electronics,1190.28,1,West,2023-10-20
1000875,Mouse,Electronics,212.8,4,North,2023-08-17
1002778,Headphones,Accessories,1309.89,7,North,2023-09-07
1003785,Mouse,Accessories,264.34,3,North,2023-01-24
1000057,Monitor,Electronics,1340.45,8,West,2023-08-23
1003136,Smartphone,Electronics,1238.05,5,East,2023-10-31
1000400,Mouse,Electronics,1112.87,5,North,2023-05-10
1003787,Mouse,Office Supplies,377.05,8,South,2023-03-04
1003090,Mouse,Office Supplies,905.26,3,East,2023-02-08
1002558,Keyboard,Accessories,1451.17,2,East,2023-01-04
1001365,Laptop,Accessories,446.72,4,East,2023-12-28
1002258,Mouse,Office Supplies,1108.27,8,East,2023-03-13
1002173,Keyboard,Accessories,404.29,3,East,2023-03-27
1004265,Printer,Office Supplies,887.09,6,South,2023-01-09
1002909,Headphones,Office Supplies,553.55,2,West,2023-08-11
1001016,Monitor,Accessories,856.75,8,East,2023-08-02
1001254,Smartphone,Accessories,1473.82,8,South,2023-12-23
1001956,Laptop,Electronics,603.73,5,East,2023-08-28
1004252,Monitor,Accessories,938.88,6,East,2023-09-10
1002582,Keyboard,Electronics,1127.54,8,West,2023-06-04
1003833,Headphones,Electronics,1446.43,4,South,2023-05-05
1004186,Headphones,Accessories,1033.81,3,North,2023-07-04
1000006,Headphones,Accessories,1006.3,6,North,2023-07-24
1002744,Monitor,Office Supplies,471.3,9,South,2023-07-31
1002381,Keyboard,Electronics,577.67,1,South,2023-05-22
1004272,Keyboard,Accessories,514.51,3,West,2023-11-21
1002554,Laptop,Electronics,1192.58,3,East,2023-05-09
1003476,Laptop,Office Supplies,893.5,3,East,2023-05-10
1002123,Keyboard,Accessories,723.37,8,South,2023-12-09
1003316,Smartphone,Office Supplies,1411.53,6,North,2023-12-09
1003285,Mouse,Office Supplies,1144.87,4,South,2023-03-04
1000473,Headphones,Accessories,63.3,3,South,2023-02-05
1001645,Printer,Electronics,622.55,8,East,2023-09-05
1000201,Smartphone,Accessories,765.02,4,East,2023-06-11
1004310,Printer,Electronics,206.03,1,West,2023-10-16
1003190,Laptop,Accessories,347.62,1,North,2023-09-20
1001202,Smartphone,Electronics,754.83,2,South,2023-03-04
1003101,Keyboard,Office Supplies,547.43,2,East,2023-05-16
1003075,Printer,Electronics,1288.8,2,South,2023-01-18
1002377,Printer,Accessories,102.27,1,North,2023-02-07
1002911,Laptop,Accessories,263.29,8,North,2023-03-25
1003167,Monitor,Accessories,735.93,9,West,2023-04-13
1000488,Monitor,Office Supplies,1059.57,8,South,2023-09-12
1003067,Smartphone,Office Supplies,1274.58,2,South,2023-10-03
1003645,Smartphone,Accessories,678.39,2,West,2023-12-25
1000711,Printer,Accessories,311.17,4,West,2023-09-07
1003015,Keyboard,Electronics,108.64,2,South,2023-10-17
1001450,Laptop,Office Supplies,1029.86,7,West,2023-01-24
1002959,Mouse,Accessories,444.38,6,North,2023-10-12
1001183,Printer,Electronics,997.02,6,North,2023-07-01
1002008,Printer,Accessories,173.77,4,East,2023-03-22
1000803,Laptop,Office Supplies,525.8,3,West,2023-03-20
1002208,Headphones,Electronics,366.38,7,South,2023-12-26
1001552,Laptop,Electronics,1471.46,2,West,2023-10-27
1000304,Headphones,Office Supplies,780.16,2,North,2023-06-01
1003305,Keyboard,Office Supplies,86.64,9,North,2023-04-24
1001555,Headphones,Electronics,136.29,2,North,2023-05-30
1000992,Printer,Office Supplies,1325.23,8,West,2023-06-19
1000343,Printer,Office Supplies,1437.86,1,South,2023-05-12
1003104,Printer,Electronics,403.03,6,North,2023-11-04
1000692,Monitor,Electronics,916.22,3,East,2023-04-25
1003135,Keyboard,Office Supplies,1169.08,4,North,2023-11-27
1003607,Headphones,Electronics,1359.51,4,East,2023-06-13
1002968,Headphones,Office Supplies,1399.31,3,East,2023-07-31
1000063,Printer,Electronics,266.89,2,East,2023-01-24
1000434,Smartphone,Office Supplies,474.97,1,West,2023-12-20
1003121,Headphones,Accessories,1409.95,7,East,2023-11-19
1002375,Smartphone,Accessories,1355.67,9,South,2023-12-12
1003781,Keyboard,Accessories,1302.82,9,South,2023-04-06
1003311,Headphones,Accessories,366.08,9,East,2023-02-07
1004244,Laptop,Accessories,1391.06,8,South,2023-08-29
1000077,Headphones,Accessories,1185.15,7,East,2023-09-10
1001475,Smartphone,Electronics,119.99,3,South,2023-04-19
1002601,Keyboard,Accessories,225.58,8,East,2023-07-27
1002949,Headphones,Electronics,1285.88,4,North,2023-08-22
1001062,Keyboard,Accessories,1186.07,5,South,2023-03-28
1004236,Laptop,Accessories,998.4,8,East,2023-07-07
1002247,Laptop,Electronics,176.97,1,East,2023-02-18
1000870,Printer,Accessories,1066.31,9,West,2023-02-07
1001564,Keyboard,Office Supplies,1121.09,3,South,2023-12-07
1003150,Headphones,Accessories,1196.2,1,North,2023-11-15
1002768,Keyboard,Accessories,858.18,9,South,2023-10-11
1001127,Monitor,Electronics,209.69,7,South,2023-07-04
1000577,Printer,Accessories,144.84,5,East,2023-08-14
1000682,Laptop,Office Supplies,948.72,7,South,2023-05-11
1001577,Smartphone,Office Supplies,367.75,6,East,2023-12-05
1001868,Headphones,Electronics,898.8,6,North,2023-12-16
1002864,Laptop,Electronics,357.92,3,West,2023-05-03
1000538,Headphones,Accessories,849.9,7,West,2023-07-01
1003066,Mouse,Office Supplies,495.05,9,West,2023-12-12
1000515,Keyboard,Electronics,1201.2,4,West,2023-12-12
1000629,Headphones,Accessories,544.46,7,North,2023-07-19
1001482,Smartphone,Electronics,865.28,3,North,2023-09-07
1000911,Printer,Office Supplies,365.16,2,North,2023-12-28
1000926,Headphones,Accessories,277.51,6,South,2023-10-14
1000675,Headphones,Electronics,1211.57,8,West,2023-07-03
1002765,Printer,Office Supplies,866.14,1,East,2023-05-08
1002657,Laptop,Electronics,1136.01,3,South,2023-02-02
1003718,Smartphone,Accessories,1234.07,3,South,2023-02-02
1000340,Mouse,Office Supplies,145.57,9,South,2023-01-19
1000619,Printer,Office Supplies,705.57,7,South,2023-07-13
1003893,Mouse,Accessories,991.95,4,North,2023-08-22
1001687,Printer,Office Supplies,929.1,3,South,2023-09-13
1001545,Printer,Office Supplies,1442.25,3,East,2023-07-28
1001768,Mouse,Electronics,513.77,8,North,2023-05-19
1002411,Mouse,Accessories,79.83,6,East,2023-04-01
1004138,Laptop,Electronics,340.23,9,South,2023-03-12
1004288,Smartphone,Electronics,1160.1,3,West,2023-08-25
1001907,Monitor,Office Supplies,873.93,3,South,2023-08-25
1000163,Laptop,Electronics,1321.5,1,North,2023-10-09
1003709,Mouse,Accessories,1014.69,6,North,2023-03-18
1000626,Mouse,Accessories,947.28,8,East,2023-02-10
1002052,Keyboard,Electronics,718.82,9,East,2023-10-01
1000308,Keyboard,Office Supplies,1397.1,3,South,2023-06-17
1000185,Monitor,Electronics,291.29,1,South,2023-04-19
1000745,Monitor,Office Supplies,1399.55,7,North,2023-06-16
1002050,Laptop,Accessories,344.05,3,South,2023-10-16
1003492,Smartphone,Accessories,52.21,6,West,2023-12-07
1001345,Keyboard,Accessories,91.11,3,South,2023-03-05
1001501,Laptop,Accessories,1018.24,5,East,2023-06-10
1000181,Headphones,Office Supplies,269.84,9,West,2023-10-10
1002865,Monitor,Office Supplies,1079.53,5,South,2023-08-19
1003794,Mouse,Electronics,806.84,3,West,2023-03-22
1003032,Printer,Accessories,802.56,1,West,2023-09-01
1000886,Monitor,Accessories,778.8,8,West,2023-06-12
1001754,Laptop,Electronics,75.41,1,East,2023-07-19
1001828,Printer,Accessories,460.61,6,North,2023-07-02
1001506,Monitor,Office Supplies,1259.11,2,West,2023-07-18
1004332,Keyboard,Accessories,1477.21,5,East,2023-08-09
1002583,Mouse,Accessories,1306.43,4,North,2023-01-17
1000292,Smartphone,Office Supplies,845.86,4,West,2023-12-13
1001566,Smartphone,Accessories,1274.96,6,East,2023-10-11
1001121,Mouse,Electronics,134.19,4,South,2023-08-14
1001072,Mouse,Office Supplies,58.72,3,East,2023-04-16
1002222,Keyboard,Electronics,689.13,1,North,2023-08-27
1000636,Smartphone,Electronics,122.06,6,North,2023-07-06
1000206,Printer,Electronics,775.13,9,West,2023-08-02
1003502,Monitor,Accessories,1144.33,8,West,2023-10-28
1002752,Monitor,Accessories,1199.6,7,North,2023-11-14
1003019,Smartphone,Electronics,1456.26,7,East,2023-02-07
1000516,Keyboard,Accessories,343.42,4,South,2023-09-23
1002457,Laptop,Electronics,384.73,2,South,2023-11-14
1004319,Monitor,Office Supplies,286.88,5,West,2023-07-26
1001973,Laptop,Electronics,892.75,2,West,2023-06-26
1000252,Mouse,Office Supplies,899.72,1,West,2023-11-22
1000906,Mouse,Electronics,369.52,5,North,2023-08-04
1001505,Laptop,Accessories,1442.96,8,North,2023-04-18
1003048,Keyboard,Electronics,921.77,5,North,2023-08-22
1000075,Headphones,Electronics,131.7,1,North,2023-09-22
1002038,Mouse,Accessories,712.97,7,East,2023-07-06
1004091,Mouse,Office Supplies,390.33,7,South,2023-08-14
1004093,Monitor,Electronics,851.83,9,East,2023-08-01
1003757,Keyboard,Office Supplies,59.07,8,South,2023-12-08
1001964,Printer,Accessories,220.62,8,East,2023-06-07
1001158,Mouse,Accessories,101.32,5,West,2023-08-12
1002496,Mouse,Accessories,164.19,4,East,2023-09-25
1000625,Laptop,Electronics,532.94,9,East,2023-10-03
1001380,Keyboard,Accessories,434.75,3,East,2023-04-27
1002524,Monitor,Accessories,719.94,9,West,2023-10-12
1004125,Printer,Office Supplies,233.82,4,North,2023-02-27
1001612,Laptop,Accessories,1083.53,4,South,2023-01-31
1002885,Headphones,Accessories,1445.89,3,West,2023-01-17
1001407,Headphones,Electronics,1163.55,3,North,2023-11-11
1002597,Smartphone,Office Supplies,788.42,9,West,2023-11-23
1000783,Keyboard,Office Supplies,1333.53,2,North,2023-06-18
1000414,Monitor,Office Supplies,57.88,1,South,2023-08-31
1002581,Monitor,Electronics,876.72,7,West,2023-12-13
1000263,Laptop,Accessories,466.66,8,West,2023-04-11
1001617,Mouse,Office Supplies,863.76,1,West,2023-01-16
1002961,Keyboard,Electronics,1319.93,9,East,2023-07-08
1004234,Monitor,Electronics,133.72,8,South,2023-03-01
1002152,Printer,Accessories,1049.43,6,North,2023-02-11
1002664,Mouse,Accessories,1143.36,9,West,2023-11-19
1002484,Headphones,Office Supplies,1068.71,6,West,2023-09-29
1002812,Mouse,Accessories,1367.76,5,West,2023-12-17
1002522,Keyboard,Accessories,848.72,3,West,2023-04-12
1003315,Headphones,Accessories,54.06,5,North,2023-09-13
1001801,Keyboard,Office Supplies,1018.43,4,West,2023-01-24
1003823,Monitor,Electronics,781.03,6,East,2023-08-25
1000799,Keyboard,Office Supplies,686.93,7,South,2023-06-05
1004384,Keyboard,Electronics,293.27,4,West,2023-05-05
1001285,Smartphone,Electronics,1125.08,9,North,2023-11-17
1000574,Laptop,Accessories,236.23,9,South,2023-12-14
1000474,Smartphone,Accessories,175.64,7,East,2023-03-11
1000602,Headphones,Electronics,53.43,6,South,2023-11-07
1001908,Mouse,Office Supplies,188.06,3,East,2023-08-29
1001029,Keyboard,Office Supplies,289.54,4,North,2023-10-04
1002362,Printer,Accessories,1087.12,5,West,2023-04-09
1003829,Laptop,Accessories,1397.11,3,East,2023-09-10
1000345,Smartphone,Office Supplies,1358.4,7,South,2023-02-25
1003477,Keyboard,Electronics,151.24,5,West,2023-07-07
1001303,Laptop,Office Supplies,357.66,5,South,2023-11-13
1000202,Headphones,Office Supplies,1150.62,8,West,2023-01-19
1001531,Smartphone,Office Supplies,1141.6,2,East,2023-08-05
1001047,Smartphone,Accessories,617.77,9,East,2023-12-07
1003415,Keyboard,Office Supplies,868.89,3,West,2023-02-08
1000908,Mouse,Accessories,592.26,6,West,2023-12-16
1001970,Mouse,Accessories,1123.77,8,South,2023-06-29
1000620,Headphones,Accessories,556.12,8,South,2023-04-06
1000477,Monitor,Electronics,500.86,1,South,2023-08-24
1003559,Keyboard,Accessories,1221.1,6,East,2023-05-18
1001990,Smartphone,Accessories,1413.64,7,North,2023-01-07
1004259,Laptop,Accessories,370.83,1,South,2023-09-14
1002991,Printer,Office Supplies,675.59,2,East,2023-10-13
1001971,Smartphone,Office Supplies,785.44,7,South,2023-06-14
1000916,Headphones,Electronics,496.8,5,South,2023-07-08
1002922,Keyboard,Office Supplies,1272.34,1,West,2023-07-27
1002441,Smartphone,Office Supplies,985.95,6,North,2023-12-11
1000851,Keyboard,Electronics,1065.21,9,North,2023-10-19
1002898,Monitor,Electronics,856.59,8,South,2023-09-13
1000015,Mouse,Accessories,823.42,8,East,2023-10-17
1001950,Printer,Office Supplies,1357.82,1,North,2023-05-07
1003428,Headphones,Office Supplies,255.61,9,West,2023-07-26
1001491,Monitor,Accessories,165.0,7,North,2023-07-31
1003965,Monitor,Accessories,691.44,6,East,2023-05-18
1000325,Mouse,Office Supplies,1486.97,9,North,2023-11-02
1001240,Keyboard,Accessories,341.77,5,South,2023-05-07
1002761,Monitor,Office Supplies,1210.74,6,North,2023-04-03
1003952,Mouse,Accessories,170.01,6,East,2023-04-29
1001152,Printer,Accessories,1172.84,7,North,2023-09-07
1004231,Keyboard,Accessories,1125.59,9,South,2023-03-24
1000731,Smartphone,Accessories,1056.96,9,South,2023-05-23
1001044,Smartphone,Electronics,149.69,7,West,2023-02-04
1004397,Printer,Accessories,1129.92,5,North,2023-01-28
1001271,Headphones,Office Supplies,523.8,8,West,2023-12-31
1000193,Monitor,Electronics,796.47,4,West,2023-08-03
1000338,Mouse,Accessories,1144.01,4,East,2023-04-01
1000892,Printer,Accessories,572.91,1,North,2023-04-13
1000278,Headphones,Office Supplies,574.12,2,East,2023-02-08
1000818,Headphones,Accessories,409.78,3,North,2023-03-06
1001021,Headphones,Accessories,872.43,7,East,2023-11-08
1001097,Smartphone,Accessories,558.46,6,South,2023-08-28
1003165,Monitor,Office Supplies,1130.46,5,West,2023-06-01
1002529,Monitor,Office Supplies,1385.0,8,East,2023-10-27
1001171,Mouse,Electronics,718.57,4,West,2023-03-11
1002453,Printer,Electronics,608.36,6,East,2023-03-01
1003123,Headphones,Office Supplies,1401.94,6,West,2023-09-18
1001641,Mouse,Office Supplies,1321.39,1,East,2023-06-20
1000654,Smartphone,Accessories,302.81,9,West,2023-09-24
1004212,Headphones,Electronics,1013.7,4,South,2023-03-03
1001714,Keyboard,Office Supplies,1076.05,3,East,2023-06-30
1004121,Mouse,Office Supplies,627.08,7,North,2023-06-19
1003448,Headphones,Accessories,546.31,4,North,2023-07-21
1002188,Monitor,Electronics,1020.23,6,North,2023-02-06
1002928,Mouse,Accessories,495.72,2,West,2023-10-10
1001719,Mouse,Accessories,427.59,9,North,2023-01-11
1003432,Keyboard,Accessories,1187.5,8,North,2023-12-01
1001379,Mouse,Electronics,917.38,9,West,2023-09-19
1000302,Monitor,Electronics,1116.12,6,North,2023-01-22
1001936,Keyboard,Electronics,134.84,1,South,2023-08-05
1003806,Monitor,Accessories,395.82,5,North,2023-06-11
1001356,Laptop,Electronics,1041.43,5,North,2023-10-06
1003372,Printer,Electronics,130.08,5,East,2023-10-08
1004078,Headphones,Office Supplies,567.25,7,West,2023-04-11
1004284,Printer,Office Supplies,1462.06,8,North,2023-02-05
1004355,Printer,Electronics,1130.89,3,North,2023-02-12
1003827,Printer,Accessories,1231.58,1,East,2023-12-04
1000179,Laptop,Accessories,272.23,3,North,2023-07-22
1000004,Laptop,Electronics,236.3,3,East,2023-10-21
1000555,Monitor,Accessories,649.04,1,West,2023-09-04
1002907,Laptop,Electronics,750.19,8,South,2023-12-17
1001626,Mouse,Electronics,1487.47,3,South,2023-03-16
1003766,Keyboard,Accessories,1288.13,7,North,2023-06-25
1003086,Printer,Electronics,1240.2,2,North,2023-06-29
1001039,Smartphone,Office Supplies,500.68,6,South,2023-10-07
1000744,Keyboard,Office Supplies,1206.49,8,South,2023-05-18
1003163,Headphones,Electronics,1464.95,3,East,2023-08-06
1000499,Smartphone,Office Supplies,240.85,7,South,2023-05-15
1000754,Laptop,Accessories,75.42,9,East,2023-07-08
1002794,Printer,Office Supplies,186.42,1,East,2023-08-20
1002396,Keyboard,Electronics,836.06,9,East,2023-01-27
1002974,Mouse,Electronics,333.91,2,North,2023-09-28
1001170,Printer,Electronics,1202.47,2,East,2023-07-21
1003780,Laptop,Accessories,1172.23,5,West,2023-07-12
1000842,Smartphone,Electronics,1409.82,2,East,2023-12-11
1001252,Mouse,Accessories,404.23,4,North,2023-06-24
1003321,Laptop,Office Supplies,59.3,5,North,2023-09-12
1002679,Laptop,Accessories,684.16,6,South,2023-11-26
1001776,Mouse,Accessories,408.32,2,East,2023-02-26
1001373,Printer,Electronics,894.72,4,North,2023-03-09
1004133,Keyboard,Accessories,743.84,6,South,2023-02-18
1004286,Smartphone,Accessories,1375.86,8,North,2023-03-13
1003639,Smartphone,Office Supplies,382.86,6,East,2023-02-11
1002175,Smartphone,Office Supplies,937.3,4,East,2023-09-09
1003187,Headphones,Office Supplies,347.49,2,East,2023-09-06
1002646,Printer,Electronics,1376.39,4,West,2023-05-11
1002901,Printer,Accessories,561.51,8,West,2023-11-13
1001191,Mouse,Electronics,511.06,8,East,2023-11-18
1000316,Mouse,Electronics,1088.22,8,West,2023-05-08
1000518,Keyboard,Office Supplies,349.53,7,South,2023-09-10
1003996,Monitor,Office Supplies,346.17,2,North,2023-03-20
1003024,Headphones,Accessories,894.79,6,South,2023-12-30
1002620,Printer,Electronics,1249.53,9,East,2023-12-17
1001167,Monitor,Electronics,311.73,8,East,2023-02-07
1003140,Smartphone,Electronics,1347.17,4,South,2023-02-19
1003840,Laptop,Accessories,653.87,7,West,2023-10-06
1002502,Monitor,Accessories,550.91,1,North,2023-04-01
1003725,Mouse,Electronics,819.87,2,South,2023-02-03
1002894,Keyboard,Accessories,71.77,9,East,2023-07-11
1002513,Keyboard,Office Supplies,257.74,4,North,2023-09-22
1003017,Headphones,Office Supplies,1406.39,8,East,2023-03-20
1004202,Keyboard,Office Supplies,1179.47,8,South,2023-01-11
1002838,Headphones,Electronics,170.13,5,West,2023-03-11
1002259,Mouse,Accessories,1421.57,9,East,2023-07-15
1001355,Smartphone,Office Supplies,472.71,7,West,2023-03-24
1003868,Keyboard,Office Supplies,1415.64,4,West,2023-09-16
1004330,Laptop,Electronics,1389.3,3,West,2023-01-04
1003992,Laptop,Electronics,1420.91,4,East,2023-01-10
1001297,Headphones,Electronics,1469.73,5,South,2023-05-16
1004101,Keyboard,Office Supplies,596.83,2,East,2023-10-19
1003047,Mouse,Electronics,1309.03,6,West,2023-03-17
1003224,Monitor,Electronics,1225.43,4,West,2023-05-28
1002878,Mouse,Electronics,844.64,3,West,2023-07-29
1003149,Printer,Office Supplies,465.55,1,West,2023-10-01
1002575,Monitor,Electronics,312.2,7,South,2023-08-30
1002332,Keyboard,Electronics,1119.74,2,West,2023-03-21
1001854,Mouse,Accessories,453.57,9,West,2023-10-07
1001663,Keyboard,Electronics,653.46,9,East,2023-08-13
1004047,Monitor,Accessories,818.31,3,South,2023-12-13
1000652,Headphones,Office Supplies,608.54,8,East,2023-05-02
1004201,Laptop,Office Supplies,109.89,6,North,2023-06-27
1000659,Headphones,Accessories,822.45,1,South,2023-11-27
1002515,Laptop,Electronics,1021.07,9,East,2023-01-05
1004242,Keyboard,Accessories,1089.08,7,West,2023-03-16
1003381,Headphones,Electronics,420.06,5,South,2023-08-20
1003751,Monitor,Accessories,167.05,7,West,2023-07-02
1002461,Monitor,Office Supplies,929.7,8,North,2023-08-27
1003845,Printer,Electronics,796.9,2,West,2023-12-07
1001111,Keyboard,Accessories,490.49,6,West,2023-12-03
1002027,Laptop,Accessories,891.95,6,West,2023-01-09
1003592,Mouse,Accessories,805.92,3,North,2023-01-24
1001667,Printer,Office Supplies,1302.56,8,North,2023-02-10
1000064,Monitor,Accessories,401.25,5,North,2023-06-06
1000576,Laptop,Office Supplies,383.37,7,South,2023-04-09
1001299,Keyboard,Accessories,1477.72,6,East,2023-02-19
1000638,Printer,Accessories,727.87,6,North,2023-12-05
1003906,Mouse,Office Supplies,306.74,7,East,2023-05-20
1001417,Monitor,Office Supplies,766.08,9,East,2023-12-07
1000489,Mouse,Electronics,1270.23,8,North,2023-09-04
1002439,Smartphone,Electronics,899.5,2,East,2023-10-22
1002882,Monitor,Electronics,194.34,3,South,2023-10-26
1003168,Headphones,Accessories,1326.96,9,West,2023-04-02
1004064,Printer,Accessories,938.12,7,South,2023-04-28
1001557,Monitor,Electronics,331.88,7,North,2023-03-21
1001881,Printer,Electronics,108.6,1,South,2023-10-21
1002301,Smartphone,Accessories,171.05,7,North,2023-11-20
1001884,Smartphone,Office Supplies,1470.37,8,South,2023-10-01
1001899,Smartphone,Office Supplies,1339.38,7,North,2023-12-16
1000031,Mouse,Office Supplies,248.51,3,South,2023-02-14
1001554,Headphones,Accessories,753.72,7,East,2023-12-04
1000807,Keyboard,Office Supplies,218.11,6,East,2023-07-17
1003348,Mouse,Accessories,295.32,8,South,2023-03-05
1002984,Laptop,Accessories,477.39,6,North,2023-06-29
1002201,Headphones,Accessories,1300.47,5,North,2023-05-15
1001360,Monitor,Accessories,1151.97,2,West,2023-02-23
1003652,Printer,Office Supplies,855.16,4,North,2023-05-02
1003919,Laptop,Accessories,520.7,2,South,2023-11-09
1000984,Keyboard,Office Supplies,121.02,7,North,2023-04-13
1001096,Mouse,Electronics,949.45,9,South,2023-06-04
1002987,Monitor,Electronics,386.29,7,North,2023-12-04
1002294,Headphones,Electronics,1442.55,1,West,2023-02-25
1001286,Mouse,Electronics,970.13,6,West,2023-03-05
1002346,Headphones,Office Supplies,1013.53,3,North,2023-08-16
1000481,Keyboard,Office Supplies,1376.73,1,South,2023-12-11
1002074,Smartphone,Accessories,1497.33,9,South,2023-10-01
1002232,Printer,Accessories,301.7,5,East,2023-08-11
1003816,Laptop,Office Supplies,1483.52,7,East,2023-04-11
1001968,Laptop,Office Supplies,883.73,9,East,2023-01-08
1000231,Keyboard,Electronics,782.84,2,South,2023-12-13
1003735,Printer,Accessories,424.58,9,North,2023-06-12
1004253,Monitor,Electronics,1165.98,7,East,2023-03-27
1003571,Smartphone,Accessories,419.22,4,West,2023-03-27
1000261,Printer,Office Supplies,660.39,4,North,2023-07-31
1002462,Mouse,Accessories,1168.84,4,West,2023-12-09
1000584,Mouse,Office Supplies,1356.87,4,North,2023-08-05
1004097,Mouse,Office Supplies,761.16,1,East,2023-08-03
1002345,Printer,Electronics,338.79,3,West,2023-01-06
1003661,Laptop,Electronics,995.78,7,South,2023-11-09
1002665,Keyboard,Electronics,895.54,4,West,2023-11-03
1000982,Monitor,Electronics,969.18,1,South,2023-01-07
1002167,Laptop,Accessories,176.4,9,East,2023-05-08
1004273,Printer,Electronics,574.41,6,East,2023-05-07
1002465,Monitor,Office Supplies,1413.1,4,North,2023-06-04
1001503,Headphones,Accessories,1185.57,2,South,2023-11-09
1004228,Printer,Accessories,900.84,1,South,2023-11-17
1000736,Keyboard,Electronics,1304.19,3,West,2023-01-29
1000784,Keyboard,Office Supplies,163.66,5,South,2023-05-17
1003610,Headphones,Accessories,951.09,8,South,2023-11-21
1000997,Monitor,Accessories,1061.54,7,West,2023-07-25
1001284,Keyboard,Accessories,684.11,6,East,2023-04-23
1003913,Keyboard,Accessories,673.09,7,North,2023-10-25
1001608,Keyboard,Office Supplies,1413.36,5,East,2023-03-20
1000534,Headphones,Electronics,824.47,6,East,2023-05-11
1002317,Mouse,Office Supplies,464.35,4,North,2023-10-19
1000569,Laptop,Office Supplies,547.97,7,East,2023-10-01
1000809,Printer,Electronics,1279.76,9,West,2023-08-12
1001469,Headphones,Accessories,704.94,9,South,2023-07-29
1003018,Headphones,Electronics,663.24,6,North,2023-08-18
1001999,Monitor,Office Supplies,448.63,7,North,2023-01-27
1000230,Mouse,Office Supplies,72.54,1,North,2023-10-07
1002914,Mouse,Accessories,1059.84,5,West,2023-03-04
1001549,Mouse,Office Supplies,1180.65,9,West,2023-12-22
1001980,Smartphone,Accessories,389.57,8,South,2023-10-28
1004143,Headphones,Accessories,254.81,7,East,2023-11-29
1003989,Headphones,Office Supplies,1278.63,9,East,2023-02-05
1000055,Monitor,Accessories,1312.04,6,West,2023-12-18
1000138,Printer,Accessories,249.6,8,East,2023-08-10
1001017,Laptop,Accessories,1393.61,3,West,2023-11-25
1001056,Smartphone,Office Supplies,1419.8,7,West,2023-01-01
1002216,Monitor,Office Supplies,1005.59,5,South,2023-08-05
1004049,Laptop,Electronics,620.35,6,South,2023-12-01
1004366,Printer,Office Supplies,1188.81,9,East,2023-04-06
1004022,Smartphone,Office Supplies,101.96,8,South,2023-08-05
1000381,Monitor,Office Supplies,345.85,2,West,2023-01-18
1002785,Monitor,Electronics,650.83,5,South,2023-07-16
1003640,Mouse,Accessories,1136.73,7,North,2023-06-21
1000977,Mouse,Office Supplies,1344.08,9,West,2023-10-11
1001311,Keyboard,Office Supplies,198.14,3,East,2023-04-12
1001963,Mouse,Office Supplies,283.48,6,East,2023-06-12
1002336,Keyboard,Electronics,1348.96,3,West,2023-04-11
1000001,Headphones,Electronics,1223.58,7,North,2023-12-08
1004109,Printer,Accessories,402.3,3,East,2023-07-01
1004061,Headphones,Accessories,960.78,7,East,2023-03-22
1001415,Headphones,Electronics,706.74,4,South,2023-04-19
1004264,Laptop,Accessories,558.37,9,West,2023-06-06
1001147,Monitor,Accessories,331.19,1,East,2023-08-10
1003433,Monitor,Accessories,1267.6,5,North,2023-07-09
1000672,Printer,Office Supplies,1081.99,7,North,2023-01-11
1003700,Smartphone,Office Supplies,194.07,8,West,2023-12-29
1002783,Mouse,Accessories,648.78,1,West,2023-03-26
1001008,Keyboard,Accessories,375.35,9,West,2023-06-27
1002176,Printer,Office Supplies,856.52,4,West,2023-08-15
1002832,Printer,Electronics,388.75,1,West,2023-10-21
1000544,Mouse,Accessories,212.06,3,North,2023-06-26
1003419,Monitor,Electronics,225.53,5,West,2023-07-13
1003326,Printer,Accessories,1077.02,9,West,2023-11-25
1001632,Headphones,Accessories,707.81,3,North,2023-01-29
1000218,Monitor,Electronics,966.54,4,North,2023-01-08
1002780,Headphones,Accessories,1012.85,4,West,2023-11-04
1002001,Laptop,Electronics,245.84,6,East,2023-02-12
1002245,Smartphone,Accessories,1194.82,5,South,2023-08-15
1002470,Keyboard,Electronics,1020.61,8,East,2023-09-04
1003641,Mouse,Office Supplies,1068.43,9,North,2023-03-26
1003799,Smartphone,Electronics,308.53,2,East,2023-01-06
1002726,Monitor,Electronics,1155.44,4,East,2023-03-19
1003892,Keyboard,Accessories,808.74,5,West,2023-05-07
1001328,Laptop,Electronics,1359.8,6,West,2023-10-30
1001212,Headphones,Electronics,188.15,8,North,2023-01-23
1000876,Laptop,Accessories,919.49,2,South,2023-07-08
1001528,Printer,Electronics,925.74,2,West,2023-04-13
1003374,Printer,Electronics,230.83,8,North,2023-08-25
1002767,Mouse,Electronics,591.92,3,North,2023-05-12
1004333,Printer,Accessories,213.92,9,West,2023-09-06
1000741,Mouse,Electronics,1488.73,5,South,2023-06-20
1000197,Laptop,Electronics,1093.45,5,North,2023-06-14
1003706,Laptop,Office Supplies,1444.0,4,West,2023-04-26
1001982,Monitor,Office Supplies,437.75,6,East,2023-04-06
1000761,Monitor,Accessories,1187.03,5,West,2023-10-22
1004240,Mouse,Accessories,330.24,6,North,2023-12-28
1003043,Smartphone,Accessories,976.11,7,West,2023-05-29
1004354,Mouse,Office Supplies,874.68,1,South,2023-01-13
1000214,Mouse,Electronics,667.94,1,South,2023-05-14
1000962,Smartphone,Accessories,892.52,7,North,2023-01-13
